Timestamp,Balance_EUR,Equity_Min_EUR,Equity_Max_EUR,Balance_USD,Equity_Min_USD,Equity_Max_USD,Exchange_Rate
2020-06-10 20:00:00,113661.42999999996,113671.19699999996,114154.27599999995,127937.30560799995,127948.29934319995,128492.05306559995,1.1256
2020-06-11 00:00:00,113824.95999999996,114178.95999999996,114217.35999999996,128121.37497599995,128519.83737599995,128563.06041599995,1.1256
2020-06-11 04:00:00,113824.95999999996,114154.95999999996,114171.27999999996,128121.37497599995,128492.82297599995,128511.19276799994,1.1256
2020-06-11 08:00:00,114014.12999999996,114017.88999999996,114031.04999999996,128334.30472799994,128338.53698399995,128353.34987999995,1.1256
2020-06-11 12:00:00,113923.64999999997,113923.64999999997,113923.64999999997,128232.46043999995,128232.46043999995,128232.46043999995,1.1256
2020-06-11 16:00:00,113923.64999999997,113923.64999999997,113923.64999999997,128232.46043999995,128232.46043999995,128232.46043999995,1.1256
2020-06-11 20:00:00,113923.64999999997,113782.54599999996,113834.85799999996,128232.46043999995,128073.63377759994,128132.51616479995,1.1256
2020-06-12 00:00:00,113923.64999999997,113945.64199999996,114058.14599999996,128232.46043999995,128257.21463519995,128383.84913759996,1.1256
2020-06-12 04:00:00,113966.12999999996,113786.90199999996,113822.14999999997,128280.27592799994,128078.53689119994,128118.21203999995,1.1256
2020-06-12 08:00:00,113966.12999999996,113800.39399999996,113842.13799999996,128280.27592799994,128093.72348639995,128140.71053279995,1.1256
2020-06-12 12:00:00,113966.12999999996,113833.19799999996,113885.12999999996,128280.27592799994,128130.64766879995,128189.10232799995,1.1256
2020-06-12 16:00:00,113966.12999999996,113755.43799999995,113933.34599999996,128280.27592799994,128043.12101279994,128243.37425759995,1.1256
2020-06-12 20:00:00,113972.23999999996,113894.24799999996,113962.59999999996,128287.15334399995,128199.36554879995,128276.30255999995,1.1256
2020-06-14 20:00:00,114003.90999999996,113758.29799999995,113813.64999999997,128322.80109599995,128046.34022879993,128108.64443999996,1.1256
2020-06-15 00:00:00,114003.90999999996,113789.98199999996,113918.03799999996,128322.80109599995,128082.00373919995,128226.14357279995,1.1256
2020-06-15 04:00:00,113908.33999999995,113768.41999999995,113788.51999999996,128215.22750399994,128057.73355199995,128080.35811199994,1.1256
2020-06-15 08:00:00,113758.28999999995,113833.16999999994,113862.98999999995,128046.33122399994,128130.61615199993,128164.18154399993,1.1256
2020-06-15 12:00:00,113713.99999999996,113713.99999999996,113713.99999999996,127996.47839999995,127996.47839999995,127996.47839999995,1.1256
2020-06-15 16:00:00,113713.99999999996,113750.08099999995,113795.44599999995,127996.47839999995,128037.09117359994,128088.15401759994,1.1256
2020-06-15 20:00:00,113562.47999999995,113562.47999999995,113562.47999999995,127825.92748799994,127825.92748799994,127825.92748799994,1.1256
2020-06-16 00:00:00,113562.47999999995,113588.07999999996,113656.67999999995,127825.92748799994,127854.74284799995,127931.95900799993,1.1256
2020-06-16 04:00:00,113562.47999999995,113794.42999999995,113895.52999999994,127825.92748799994,128087.01040799993,128200.80856799992,1.1256
2020-06-16 08:00:00,113562.47999999995,113868.07999999994,114027.82999999994,127825.92748799994,128169.91084799993,128349.72544799992,1.1256
2020-06-16 12:00:00,113562.47999999995,113882.92999999995,113948.92999999995,127825.92748799994,128186.62600799993,128260.91560799994,1.1256
2020-06-16 16:00:00,113562.47999999995,114332.02999999994,114441.67999999995,127825.92748799994,128692.13296799993,128815.55500799994,1.1256
2020-06-16 20:00:00,113716.84999999995,113798.04999999994,113816.84999999995,127999.68635999993,128091.08507999993,128112.24635999993,1.1256
2020-06-17 00:00:00,113716.84999999995,113803.64999999995,113823.14999999995,127999.68635999993,128097.38843999994,128119.33763999994,1.1256
2020-06-17 04:00:00,113716.84999999995,113812.44999999995,113826.94999999995,127999.68635999993,128107.29371999994,128123.61491999993,1.1256
2020-06-17 08:00:00,113716.84999999995,113821.44999999995,113842.34999999995,127999.68635999993,128117.42411999994,128140.94915999993,1.1256
2020-06-17 12:00:00,113753.45999999995,113740.97999999995,113749.16999999995,128040.89457599993,128026.84708799994,128036.06575199994,1.1256
2020-06-17 16:00:00,113753.45999999995,113704.70999999995,113723.42999999995,128040.89457599993,127986.02157599994,128007.09280799993,1.1256
2020-06-17 20:00:00,113753.45999999995,113633.18999999994,113667.32999999994,128040.89457599993,127905.51866399993,127943.94664799992,1.1256
2020-06-18 00:00:00,113545.43999999994,113608.19599999995,113633.76699999993,127806.74726399993,127877.38541759994,127906.16813519991,1.1256
2020-06-18 04:00:00,113696.92999999995,113626.59599999995,113642.71999999994,127977.26440799993,127898.09645759994,127916.24563199993,1.1256
2020-06-18 08:00:00,113696.92999999995,113662.31899999994,113691.09199999995,127977.26440799993,127938.30626639993,127970.69315519993,1.1256
2020-06-18 12:00:00,113411.89999999995,113331.95699999995,113397.95599999995,127656.43463999993,127566.45079919994,127640.73927359993,1.1256
2020-06-18 16:00:00,113285.47999999995,113231.53999999995,113241.68999999996,127514.13628799994,127453.42142399994,127464.84626399995,1.1256
2020-06-18 20:00:00,113285.47999999995,113258.79999999996,113269.81999999995,127514.13628799994,127484.10527999995,127496.50939199993,1.1256
2020-06-19 00:00:00,113256.17999999995,113256.17999999995,113256.17999999995,127481.15620799994,127481.15620799994,127481.15620799994,1.1256
2020-06-19 04:00:00,113256.17999999995,113256.17999999995,113256.17999999995,127481.15620799994,127481.15620799994,127481.15620799994,1.1256
2020-06-19 08:00:00,113256.17999999995,113231.77799999995,113288.52199999994,127481.15620799994,127453.68931679994,127517.56036319993,1.1256
2020-06-19 12:00:00,113167.01999999995,113177.89599999995,113247.74799999995,127380.79771199993,127393.03973759993,127471.66514879993,1.1256
2020-06-19 16:00:00,113167.01999999995,113306.44199999994,113420.40799999994,127380.79771199993,127537.73111519992,127666.01124479993,1.1256
2020-06-19 20:00:00,112956.70999999995,113066.16399999995,113128.92599999995,127144.07277599993,127267.27419839993,127337.91910559994,1.1256
2020-06-21 20:00:00,112778.02999999996,113136.55799999996,113165.17399999996,126942.95056799994,127346.50968479995,127378.71985439994,1.1256
2020-06-22 00:00:00,112778.02999999996,113312.17399999996,113321.97399999996,126942.95056799994,127544.18305439994,127555.21393439994,1.1256
2020-06-22 04:00:00,113236.33999999995,113071.61499999995,113138.38999999996,127458.82430399994,127273.40984399994,127348.57178399994,1.1256
2020-06-22 08:00:00,113128.58999999995,113002.06499999996,113033.56499999996,127337.54090399994,127195.12436399994,127230.58076399994,1.1256
2020-06-22 12:00:00,112887.89999999995,112840.85999999994,112854.29999999994,127066.62023999993,127013.67201599992,127028.80007999993,1.1256
2020-06-22 16:00:00,112887.89999999995,112791.01999999995,112812.29999999994,127066.62023999993,126957.57211199994,126981.52487999992,1.1256
2020-06-22 20:00:00,112798.37999999995,112834.37999999995,112872.77999999994,126965.85652799993,127006.37812799994,127049.60116799992,1.1256
2020-06-23 00:00:00,112798.37999999995,112924.57999999994,112974.73999999995,126965.85652799993,127107.90724799993,127164.36734399993,1.1256
2020-06-23 04:00:00,112701.04999999994,112520.48999999995,112566.36999999994,126856.30187999993,126653.06354399993,126704.70607199993,1.1256
2020-06-23 08:00:00,112552.40999999995,112537.82999999994,112554.56999999993,126688.99269599993,126672.58144799992,126691.42399199992,1.1256
2020-06-23 12:00:00,112552.40999999995,112651.19999999994,112681.85999999994,126688.99269599993,126800.19071999993,126834.70161599993,1.1256
2020-06-23 16:00:00,112547.63999999994,112745.59999999995,112828.84999999993,126683.62358399993,126906.44735999993,127000.15355999992,1.1256
2020-06-23 20:00:00,112547.63999999994,112733.16899999994,112848.04399999994,126683.62358399993,126892.45502639993,127021.75832639993,1.1256
2020-06-24 00:00:00,112508.10999999994,112645.47699999994,112694.59499999994,126639.12861599993,126793.74891119993,126849.03613199994,1.1256
2020-06-24 04:00:00,112508.10999999994,112613.44699999994,112716.12699999995,126639.12861599993,126757.69594319993,126873.27255119993,1.1256
2020-06-24 08:00:00,112508.10999999994,112635.54799999994,112739.01399999994,126639.12861599993,126782.57282879992,126899.03415839993,1.1256
2020-06-24 12:00:00,112509.08999999994,112595.06299999994,112625.99399999993,126640.23170399992,126737.00291279992,126771.81884639991,1.1256
2020-06-24 16:00:00,112509.08999999994,112581.19999999994,112647.34099999994,126640.23170399992,126721.39871999992,126795.84702959993,1.1256
2020-06-24 20:00:00,112437.19999999994,112558.14999999994,112568.39999999994,126559.31231999992,126695.45363999992,126706.99103999992,1.1256
2020-06-25 00:00:00,112550.92999999993,112550.92999999993,112550.92999999993,126687.32680799993,126687.32680799993,126687.32680799993,1.1256
2020-06-25 04:00:00,112550.92999999993,112550.92999999993,112550.92999999993,126687.32680799993,126687.32680799993,126687.32680799993,1.1256
2020-06-25 08:00:00,112550.92999999993,112511.88999999994,112529.16999999993,126687.32680799993,126643.38338399993,126662.8337519999,1.1256
2020-06-25 12:00:00,112550.92999999993,112358.08999999994,112402.58999999994,126687.32680799993,126470.26610399992,126520.35530399992,1.1256
2020-06-25 16:00:00,112550.92999999993,112391.42999999993,112507.78999999994,126687.32680799993,126507.79360799992,126638.76842399992,1.1256
2020-06-25 20:00:00,112550.92999999993,112381.76999999993,112441.20999999993,126687.32680799993,126496.92031199991,126563.82597599992,1.1256
2020-06-26 00:00:00,112318.72999999994,112265.60999999994,112305.28999999994,126425.96248799992,126366.17061599993,126410.83442399991,1.1256
2020-06-26 04:00:00,112318.72999999994,112215.85999999994,112235.01999999993,126425.96248799992,126310.17201599992,126331.73851199991,1.1256
2020-06-26 08:00:00,112318.72999999994,112128.53999999994,112200.17999999993,126425.96248799992,126211.88462399993,126292.52260799991,1.1256
2020-06-26 12:00:00,112172.10999999994,112250.30999999994,112310.20999999993,126260.92701599993,126348.94893599993,126416.37237599991,1.1256
2020-06-26 16:00:00,112172.10999999994,111833.85999999994,111944.92999999993,126260.92701599993,125880.19281599992,126005.21320799991,1.1256
2020-06-26 20:00:00,111828.91999999994,111999.86999999994,112132.63999999994,125874.63235199993,126067.05367199992,126216.49958399993,1.1256
2020-06-28 20:00:00,111828.91999999994,112349.70999999993,112457.40999999995,125874.63235199993,126460.83357599992,126582.06069599993,1.1256
2020-06-29 00:00:00,111828.91999999994,112443.88999999994,112607.13999999994,125874.63235199993,126566.84258399993,126750.59678399992,1.1256
2020-06-29 04:00:00,112389.15999999995,112395.51999999995,112408.11999999995,126505.23849599993,126512.39731199993,126526.57987199994,1.1256
2020-06-29 08:00:00,112389.15999999995,112458.83999999994,112482.07999999994,126505.23849599993,126583.67030399993,126609.82924799992,1.1256
2020-06-29 12:00:00,112403.32999999994,112368.88999999994,112375.04999999994,126521.18824799993,126482.42258399993,126489.35627999993,1.1256
2020-06-29 16:00:00,112314.10999999994,112431.55999999994,112597.60999999994,126420.76221599993,126552.96393599993,126739.86981599993,1.1256
2020-06-29 20:00:00,112314.10999999994,112607.32999999994,112630.81999999993,126420.76221599993,126750.81064799993,126777.25099199991,1.1256
2020-06-30 00:00:00,112314.10999999994,112450.99999999994,112466.38999999993,126420.76221599993,126574.84559999993,126592.16858399991,1.1256
2020-06-30 04:00:00,112314.10999999994,112561.15999999993,112589.50999999994,126420.76221599993,126698.84169599992,126730.75245599991,1.1256
2020-06-30 08:00:00,112314.10999999994,112493.00499999995,112565.96499999994,126420.76221599993,126622.12642799993,126704.25020399992,1.1256
2020-06-30 12:00:00,112104.47999999994,112302.97999999994,112379.65999999993,126184.80268799992,126408.23428799992,126494.54529599991,1.1256
2020-06-30 16:00:00,112104.47999999994,112275.58999999994,112379.24999999993,126184.80268799992,126377.40410399993,126494.0837999999,1.1256
2020-06-30 20:00:00,112014.75999999994,112404.43999999993,112490.72999999994,126083.81385599992,126522.43766399991,126619.56568799993,1.1256
2020-07-01 00:00:00,112014.75999999994,112617.72999999994,112716.22999999994,128436.12381599993,129127.48921799993,129240.42931799994,1.1466
2020-07-01 04:00:00,112014.75999999994,112518.02999999994,112613.10999999993,128436.12381599993,129013.17319799995,129122.19192599993,1.1466
2020-07-01 08:00:00,112014.75999999994,112337.06999999993,112426.37999999995,128436.12381599993,128805.68446199993,128908.08730799994,1.1466
2020-07-01 12:00:00,112014.75999999994,112435.11599999994,112580.18199999994,128436.12381599993,128918.10400559993,129084.43668119994,1.1466
2020-07-01 16:00:00,111789.38999999994,111977.16999999994,112184.38999999994,128177.71457399994,128393.02312199994,128630.62157399995,1.1466
2020-07-01 20:00:00,111789.38999999994,112312.47999999994,112411.97999999994,128177.71457399994,128777.48956799993,128891.57626799993,1.1466
2020-07-02 00:00:00,111809.10999999994,112204.42999999993,112290.72999999994,128200.32552599994,128653.59943799993,128752.55101799994,1.1466
2020-07-02 04:00:00,111809.10999999994,112304.48999999993,112379.60999999994,128200.32552599994,128768.32823399993,128854.46082599994,1.1466
2020-07-02 08:00:00,111809.10999999994,112356.24999999994,112414.43999999994,128200.32552599994,128827.67624999995,128894.39690399995,1.1466
2020-07-02 12:00:00,111809.10999999994,112643.80999999994,112737.07999999994,128200.32552599994,129157.39254599994,129264.33592799994,1.1466
2020-07-02 16:00:00,112214.93999999994,113385.14999999994,113580.44999999994,128665.65020399995,130007.41298999994,130231.34396999994,1.1466
2020-07-02 20:00:00,112632.57999999994,113120.87999999993,113222.34999999993,129144.51622799995,129704.40100799993,129820.74650999992,1.1466
2020-07-03 00:00:00,112717.87999999995,112859.54999999994,112937.07499999994,129242.32120799995,129404.76002999995,129493.65019499994,1.1466
2020-07-03 04:00:00,112717.87999999995,112907.83999999994,112985.80999999994,129242.32120799995,129460.12934399994,129549.52974599994,1.1466
2020-07-03 08:00:00,112717.87999999995,112912.67499999994,113022.91499999994,129242.32120799995,129465.67315499994,129592.07433899993,1.1466
2020-07-03 12:00:00,112717.87999999995,112752.76499999994,112869.93999999993,129242.32120799995,129282.32034899994,129416.67320399993,1.1466
2020-07-03 16:00:00,112661.76999999995,112717.02499999994,112790.14499999993,129177.98548199995,129241.34086499993,129325.18025699993,1.1466
2020-07-03 20:00:00,112546.64999999995,112587.19999999994,112648.70999999995,129045.98888999995,129092.48351999994,129163.01088599995,1.1466
2020-07-05 20:00:00,112529.22999999995,112577.87999999995,112634.52999999996,129026.01511799995,129081.79720799995,129146.75209799995,1.1466
2020-07-06 00:00:00,112529.22999999995,112579.85999999996,112651.28499999995,129026.01511799995,129084.06747599995,129165.96338099995,1.1466
2020-07-06 04:00:00,112508.20999999995,113050.90999999995,113218.14999999995,129001.91358599995,129624.17340599994,129815.93078999995,1.1466
2020-07-06 08:00:00,112508.20999999995,113118.41999999995,113228.24999999996,129001.91358599995,129701.58037199995,129827.51144999996,1.1466
2020-07-06 12:00:00,112508.20999999995,113002.99999999996,113111.92999999995,129001.91358599995,129569.23979999995,129694.13893799995,1.1466
2020-07-06 16:00:00,112508.20999999995,113156.19999999995,113370.28999999995,129001.91358599995,129744.89891999995,129990.37451399995,1.1466
2020-07-06 20:00:00,112508.20999999995,113239.25999999995,113383.80999999995,129001.91358599995,129840.13551599995,130005.87654599996,1.1466
2020-07-07 00:00:00,112904.23999999996,113300.06199999995,113353.07599999996,129456.00158399997,129909.85108919995,129970.63694159997,1.1466
2020-07-07 04:00:00,113262.28999999996,113185.15999999995,113275.35799999996,129866.54171399996,129778.10445599994,129881.52548279996,1.1466
2020-07-07 08:00:00,113262.28999999996,113324.63799999996,113435.41599999995,129866.54171399996,129938.02993079997,130065.04798559996,1.1466
2020-07-07 12:00:00,112993.69999999997,113380.45999999996,113421.37999999996,129558.57641999997,130002.03543599996,130048.95430799996,1.1466
2020-07-07 16:00:00,112993.69999999997,113249.01999999997,113318.45999999996,129558.57641999997,129851.32633199998,129930.94623599996,1.1466
2020-07-07 20:00:00,112993.69999999997,113169.65999999996,113189.49999999997,129558.57641999997,129760.33215599996,129783.08069999998,1.1466
2020-07-08 00:00:00,113030.54999999997,113096.06999999998,113127.64599999996,129600.82862999997,129675.95386199998,129712.15890359996,1.1466
2020-07-08 04:00:00,113030.54999999997,113140.75399999997,113211.10399999998,129600.82862999997,129727.18853639998,129807.85184639998,1.1466
2020-07-08 08:00:00,113030.54999999997,113111.70599999996,113181.31599999996,129600.82862999997,129693.88209959997,129773.69692559996,1.1466
2020-07-08 12:00:00,113030.54999999997,113254.34799999997,113333.37399999997,129600.82862999997,129857.43541679997,129948.04662839997,1.1466
2020-07-08 16:00:00,113030.54999999997,113414.75599999996,113507.31199999996,129600.82862999997,130041.35922959997,130147.48393919997,1.1466
2020-07-08 20:00:00,113030.54999999997,113402.21599999997,113467.84999999996,129600.82862999997,130026.98086559998,130102.23680999996,1.1466
2020-07-09 00:00:00,113203.84999999998,113419.72999999997,113484.15199999997,129799.53440999998,130047.06241799997,130120.92868319998,1.1466
2020-07-09 04:00:00,113396.87999999998,113313.53999999998,113366.03999999998,130020.86260799998,129925.30496399998,129985.50146399999,1.1466
2020-07-09 08:00:00,113396.87999999998,113365.17999999996,113438.05999999997,130020.86260799998,129984.51538799997,130068.07959599997,1.1466
2020-07-09 12:00:00,113396.87999999998,113417.25999999997,113458.61999999997,130020.86260799998,130044.23031599997,130091.65369199996,1.1466
2020-07-09 16:00:00,113396.87999999998,113740.85999999996,113863.49999999996,130020.86260799998,130415.27007599996,130555.88909999996,1.1466
2020-07-09 20:00:00,113306.21999999997,113287.65999999996,113306.79999999997,129916.91185199998,129895.63095599996,129917.57687999998,1.1466
2020-07-10 00:00:00,113325.85999999997,113249.64999999998,113319.51999999996,129939.43107599998,129852.04868999998,129932.16163199996,1.1466
2020-07-10 04:00:00,113325.85999999997,113382.86999999997,113422.70999999998,129939.43107599998,130004.79874199997,130050.47928599999,1.1466
2020-07-10 08:00:00,113198.71999999997,113494.61999999997,113569.76999999997,129793.65235199998,130132.93129199996,130219.09828199998,1.1466
2020-07-10 12:00:00,113198.71999999997,113721.73999999996,113775.17999999998,129793.65235199998,130393.34708399996,130454.62138799999,1.1466
2020-07-10 16:00:00,113488.60999999997,113647.32999999997,113664.60999999997,130126.04022599997,130308.02857799998,130327.84182599997,1.1466
2020-07-10 20:00:00,113488.60999999997,113543.64999999997,113550.04999999997,130126.04022599997,130189.14908999996,130196.48732999997,1.1466
2020-07-12 20:00:00,113514.03999999996,113590.86999999997,113640.05999999997,130155.19826399996,130243.29154199996,130299.69279599997,1.1466
2020-07-13 00:00:00,113514.03999999996,113662.54999999996,113771.89999999997,130155.19826399996,130325.47982999997,130450.86053999997,1.1466
2020-07-13 04:00:00,113607.08999999997,113809.79999999996,113841.41999999997,130261.88939399997,130494.31667999996,130530.57217199997,1.1466
2020-07-13 08:00:00,113607.08999999997,114015.85099999997,114121.26299999996,130261.88939399997,130730.57475659996,130851.44015579997,1.1466
2020-07-13 12:00:00,113605.13999999997,114145.22999999995,114209.96199999994,130259.65352399998,130878.92071799995,130953.14242919994,1.1466
2020-07-13 16:00:00,113605.13999999997,114319.43999999996,114655.44199999995,130259.65352399998,131078.66990399995,131463.92979719996,1.1466
2020-07-13 20:00:00,113624.58999999998,114393.74499999998,114455.95799999996,130281.95489399998,131163.86801699997,131235.20144279997,1.1466
2020-07-14 00:00:00,113888.31999999998,114222.80199999997,114326.16699999997,130584.34771199999,130967.86477319997,131086.3830822,1.1466
2020-07-14 04:00:00,113790.96999999997,114037.59999999996,114091.56999999996,130472.72620199998,130755.51215999997,130817.39416199997,1.1466
2020-07-14 08:00:00,113790.96999999997,114127.23999999998,114164.40999999997,130472.72620199998,130858.29338399998,130900.91250599998,1.1466
2020-07-14 12:00:00,113790.96999999997,114308.13999999996,114354.63999999997,130472.72620199998,131065.71332399995,131119.030224,1.1466
2020-07-14 16:00:00,113804.78999999998,114253.13999999998,114327.23999999998,130488.57221399999,131002.65032399999,131087.61338399997,1.1466
2020-07-14 20:00:00,113804.78999999998,114149.86799999996,114216.14199999996,130488.57221399999,130884.23864879996,130960.22841719996,1.1466
2020-07-15 00:00:00,113776.48999999998,114213.24199999997,114288.65599999997,130456.12343399998,130956.90327719998,131043.37296959998,1.1466
2020-07-15 04:00:00,113776.48999999998,114179.75399999997,114233.64399999999,130456.12343399998,130918.50593639998,130980.29621039999,1.1466
2020-07-15 08:00:00,113668.18999999997,114114.62399999997,114194.32599999997,130331.94665399997,130843.82787839997,130935.21419159998,1.1466
2020-07-15 12:00:00,113848.19999999997,114120.43999999997,114153.88399999998,130538.34611999997,130850.49650399998,130888.84339439998,1.1466
2020-07-15 16:00:00,113698.91999999997,114367.28399999997,114452.87799999998,130367.18167199998,131133.52783439998,131231.66991479998,1.1466
2020-07-15 20:00:00,113974.75999999997,114241.59799999995,114302.47399999997,130683.45981599997,130989.41626679995,131059.21668839997,1.1466
2020-07-16 00:00:00,114199.63999999997,114194.50999999997,114196.12999999996,130941.30722399997,130935.42516599997,130937.28265799997,1.1466
2020-07-16 04:00:00,114169.10999999997,114169.10999999997,114169.10999999997,130906.30152599998,130906.30152599998,130906.30152599998,1.1466
2020-07-16 08:00:00,114169.10999999997,114147.75999999998,114165.44999999997,130906.30152599998,130881.82161599999,130902.10496999997,1.1466
2020-07-16 12:00:00,114079.57999999997,114079.57999999997,114079.57999999997,130803.64642799998,130803.64642799998,130803.64642799998,1.1466
2020-07-16 16:00:00,114079.57999999997,114079.57999999997,114079.57999999997,130803.64642799998,130803.64642799998,130803.64642799998,1.1466
2020-07-16 20:00:00,114079.57999999997,114079.57999999997,114079.57999999997,130803.64642799998,130803.64642799998,130803.64642799998,1.1466
2020-07-17 00:00:00,114079.57999999997,113936.66999999998,113992.89999999998,130803.64642799998,130639.78582199999,130704.25913999998,1.1466
2020-07-17 04:00:00,114079.57999999997,113977.85999999999,113997.99999999999,130803.64642799998,130687.01427599999,130710.1068,1.1466
2020-07-17 08:00:00,114079.57999999997,113934.84999999998,113991.14999999998,130803.64642799998,130637.69900999998,130702.25258999999,1.1466
2020-07-17 12:00:00,113933.47999999997,113942.79199999997,113987.93499999997,130636.12816799997,130646.80530719997,130698.56627099997,1.1466
2020-07-17 16:00:00,113802.91999999997,113927.27799999996,114024.56299999997,130486.42807199997,130629.01695479997,130740.56393579996,1.1466
2020-07-17 20:00:00,113802.91999999997,114165.23499999997,114224.12799999997,130486.42807199997,130901.85845099998,130969.38516479997,1.1466
2020-07-19 20:00:00,114064.88999999997,114216.41599999997,114230.99499999997,130786.80287399997,130960.54258559996,130977.25886699997,1.1466
2020-07-20 00:00:00,114064.88999999997,114145.19399999997,114159.77299999997,130786.80287399997,130878.87944039998,130895.59572179998,1.1466
2020-07-20 04:00:00,114148.34999999998,114116.54999999997,114130.94999999997,130882.49810999999,130846.03622999998,130862.54726999997,1.1466
2020-07-20 08:00:00,114148.34999999998,114096.74999999997,114146.69999999997,130882.49810999999,130823.33354999997,130880.60621999997,1.1466
2020-07-20 12:00:00,114148.34999999998,114106.92499999997,114157.12499999997,130882.49810999999,130835.00020499997,130892.55952499998,1.1466
2020-07-20 16:00:00,113997.31999999998,114129.54999999997,114297.44099999998,130709.32711199998,130860.94202999998,131053.44585059998,1.1466
2020-07-20 20:00:00,113997.31999999998,114601.63799999996,114676.90899999997,130709.32711199998,131402.23813079996,131488.54385939997,1.1466
2020-07-21 00:00:00,114013.19999999998,115054.84999999998,115162.63799999998,130727.53511999999,131921.89101,132045.4807308,1.1466
2020-07-21 04:00:00,114484.21999999999,115075.04499999998,115120.06399999998,131267.606652,131945.04659699998,131996.66538239998,1.1466
2020-07-21 08:00:00,114484.21999999999,115384.80799999999,115520.57199999999,131267.606652,132300.2208528,132455.88785519998,1.1466
2020-07-21 12:00:00,114753.13999999998,115554.61899999998,115620.99899999997,131575.95032399998,132494.92614539998,132571.03745339997,1.1466
2020-07-21 16:00:00,114919.73999999999,116011.60699999999,116173.965,131766.973884,133018.9085862,133205.068269,1.1466
2020-07-21 20:00:00,115953.87,116160.23,116184.09999999999,132952.707342,133189.319718,133216.68906,1.1466
2020-07-22 00:00:00,116040.14,116040.14,116040.14,133051.624524,133051.624524,133051.624524,1.1466
2020-07-22 04:00:00,116040.14,116376.076,116440.108,133051.624524,133436.80874160002,133510.2278328,1.1466
2020-07-22 08:00:00,116040.14,116333.62,116433.844,133051.624524,133388.128692,133503.0455304,1.1466
2020-07-22 12:00:00,116194.04,116225.31999999999,116243.72,133228.086264,133263.951912,133285.049352,1.1466
2020-07-22 16:00:00,116194.04,116311.79999999999,116326.06,133228.086264,133363.10988,133379.460396,1.1466
2020-07-22 20:00:00,116194.04,116336.64,116347.21999999999,133228.086264,133391.591424,133403.722452,1.1466
2020-07-23 00:00:00,116319.34999999999,116319.34999999999,116319.34999999999,133371.76671,133371.76671,133371.76671,1.1466
2020-07-23 04:00:00,116319.34999999999,116319.34999999999,116319.34999999999,133371.76671,133371.76671,133371.76671,1.1466
2020-07-23 08:00:00,116319.34999999999,116268.52999999998,116302.41,133371.76671,133313.496498,133352.34330600002,1.1466
2020-07-23 12:00:00,116229.62,116108.44499999999,116180.295,133268.882292,133129.943037,133212.32624700002,1.1466
2020-07-23 16:00:00,115982.54,115982.54,115982.54,132985.580364,132985.580364,132985.580364,1.1466
2020-07-23 20:00:00,115982.54,116137.825,116228.34,132985.580364,133163.630145,133267.414644,1.1466
2020-07-24 00:00:00,115982.54,116191.41799999999,116220.76899999999,132985.580364,133225.0798788,133258.7337354,1.1466
2020-07-24 04:00:00,115982.54,116180.95399999998,116226.223,132985.580364,133213.08185639998,133264.9872918,1.1466
2020-07-24 08:00:00,116236.46999999999,116279.07599999999,116338.92599999998,133276.73650199999,133325.58854159998,133394.21255159998,1.1466
2020-07-24 12:00:00,116391.33999999998,116424.77699999997,116449.17999999998,133454.31044399997,133492.64930819997,133520.629788,1.1466
2020-07-24 16:00:00,116391.33999999998,116712.57499999998,116819.88999999997,133454.31044399997,133822.638495,133945.68587399996,1.1466
2020-07-24 20:00:00,116392.03999999998,116655.53599999998,116672.40699999998,133455.11306399998,133757.23757759997,133776.5818662,1.1466
2020-07-26 20:00:00,116469.86999999998,116614.28399999999,116626.60099999998,133544.352942,133709.9380344,133724.0607066,1.1466
2020-07-27 00:00:00,116469.86999999998,116610.10299999999,116624.11499999998,133544.352942,133705.1440998,133721.21025899998,1.1466
2020-07-27 04:00:00,116601.15999999997,116601.15999999997,116601.15999999997,133694.89005599997,133694.89005599997,133694.89005599997,1.1466
2020-07-27 08:00:00,116601.15999999997,116762.73499999997,116785.27499999998,133694.89005599997,133880.15195099998,133905.996315,1.1466
2020-07-27 12:00:00,116601.15999999997,116853.61499999998,116879.89999999998,133694.89005599997,133984.354959,134014.49334,1.1466
2020-07-27 16:00:00,116601.15999999997,116844.66999999997,116949.38499999998,133694.89005599997,133974.09862199996,134094.164841,1.1466
2020-07-27 20:00:00,116476.14999999998,116729.38999999998,116791.94999999998,133551.55359,133841.91857399998,133913.64987,1.1466
2020-07-28 00:00:00,116484.57999999997,116901.40499999997,116947.76999999997,133561.21942799998,134039.15097299998,134092.31308199998,1.1466
2020-07-28 04:00:00,116484.57999999997,117351.37999999998,117409.03999999998,133561.21942799998,134555.092308,134621.205264,1.1466
2020-07-28 08:00:00,116792.51999999997,116945.20999999998,116970.97999999997,133914.303432,134089.37778599997,134118.92566799998,1.1466
2020-07-28 12:00:00,116873.65999999997,116775.58999999997,116789.65999999997,134007.33855599997,133894.89149399998,133911.02415599997,1.1466
2020-07-28 16:00:00,116783.27999999997,116789.15999999997,116812.67999999998,133903.70884799998,133910.45085599998,133937.418888,1.1466
2020-07-28 20:00:00,116842.21999999997,116826.67999999998,116838.85999999997,133971.28945199997,133953.47128799997,133967.43687599996,1.1466
2020-07-29 00:00:00,116842.21999999997,116872.10999999997,116901.71999999997,133971.28945199997,134005.56132599997,134039.51215199998,1.1466
2020-07-29 04:00:00,116841.11999999997,116796.03999999996,116840.48999999996,133970.02819199997,133918.33946399996,133969.30583399997,1.1466
