Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss (Global),Balance (Global),Profit/Loss (Pips),Strategy name (Global)
1148,US500.pro,Buy,17.10.2024 12:09:31,5912.1,0.11,18.10.2024 12:09:31,5893,1d 0h 0m,-96.92,123449.55,-191000,us500 vf
1150,US500.pro,Buy,18.10.2024 13:25:03,5900.9,0.1,21.10.2024 00:01:00,5911.3,2d 10h 35m,47.85,123497.4,104000,us500 vf
1102,GOLD.pro,Buy,18.10.2024 04:02:12,2706.89,0.125,21.10.2024 00:05:00,2722.65,2d 20h 2m,181.21,123678.61,157600,gold fv
1184,USDJPY.pro,Sell,21.10.2024 03:45:00,149.169,0.47,21.10.2024 09:01:04,149.687,5h 16m,-149.89,123528.72,-51.8,usdjpy cf
1104,GOLD.pro,Buy,21.10.2024 04:23:06,2729.33,0.129,21.10.2024 17:10:07,2719.56,12h 47m,-116.4,123412.32,-97700,gold fv
2474,USDJPY.pro,Buy,21.10.2024 08:12:01,149.433,0.29,21.10.2024 21:00:00,150.773,12h 47m,238.38,123650.7,134,usdjpy pf
836,GOLD.pro,Buy,22.10.2024 00:46:59,2721.33,0.17,22.10.2024 07:51:52,2729.4,7h 4m,126.78,123777.48,80700,gold sf
1008,US100.pro,Buy,21.10.2024 22:30:00,20541.8,0.05,22.10.2024 11:01:31,20422.4,12h 31m,-110.3,123667.18,-1194000,nas100 cf
1180,US100.pro,Buy,22.10.2024 20:03:42,20599.3,0.08,22.10.2024 20:59:35,20517.5,55m 53s,-121.19,123545.99,-818000,nas100 sf
2476,USDJPY.pro,Buy,22.10.2024 06:12:00,151.051,0.19,22.10.2024 21:00:00,151.062,14h 48m,1.28,123547.27,1.1,usdjpy pf
1106,GOLD.pro,Buy,22.10.2024 08:22:50,2735.97,0.122,23.10.2024 14:22:50,2745.71,1d 6h 0m,110.37,123657.64,97400,gold fv
1186,USDJPY.pro,Buy,21.10.2024 17:45:00,150.399,0.44,23.10.2024 14:27:21,153.173,1d 20h 42m,746.44,124404.08,277.4,usdjpy cf
1010,US100.pro,Buy,22.10.2024 20:00:00,20575.3,0.03,23.10.2024 15:31:31,20412.3,19h 31m,-90.74,124313.34,-1630000,nas100 cf
1152,US500.pro,Sell,23.10.2024 20:00:00,5816,0.16,23.10.2024 20:32:36,5816.1,32m 36s,-0.74,124312.6,-1000,us500 vf
2478,USDJPY.pro,Buy,23.10.2024 06:06:00,151.89,0.23,23.10.2024 21:00:00,152.664,14h 54m,108.16,124420.76,77.4,usdjpy pf
1012,US100.pro,Sell,23.10.2024 17:15:00,20336,0.05,23.10.2024 22:03:29,20257.5,4h 48m,72.78,124493.54,785000,nas100 cf
2480,USDJPY.pro,Sell,24.10.2024 06:06:00,152.33,0.21,24.10.2024 21:00:00,151.83,14h 54m,63.9,124557.44,50,usdjpy pf
1108,GOLD.pro,Buy,24.10.2024 08:07:39,2729.96,0.105,25.10.2024 11:03:12,2718.18,1d 2h 55m,-114.29,124443.15,-117800,gold fv
2482,USDJPY.pro,Sell,25.10.2024 06:18:00,151.68,0.29,25.10.2024 18:18:08,152.19,12h 0m,-89.92,124353.23,-51,usdjpy pf
